age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
26,Private,Bachelors,Married-civ-spouse,Sales,,Asian-Pac-Islander,75,Cambodia,high
39,Private,Masters,,Exec-managerial,Not-in-family,White,40,United-States,high
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
54,Private,HS-grad,Divorced,Adm-clerical,Husband,White,40,United-States,low
26,Private,,Never-married,Adm-clerical,Not-in-family,,36,United-States,low
49,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40,United-States,low
39,Federal-gov,HS-grad,Never-married,Handlers-cleaners,Own-child,White,48,,low
42,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,,30,,high
37,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,40,United-States,high
38,Private,HS-grad,,Craft-repair,Husband,White,40,United-States,high
67,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,Black,35,United-States,low
90,Private,11th,Married-civ-spouse,Craft-repair,,White,50,Ecuador,
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40,United-States,low
34,State-gov,Masters,Never-married,Prof-specialty,Unmarried,White,40,Honduras,low
51,Local-gov,Masters,,Exec-managerial,Not-in-family,White,40,United-States,low
54,Private,Some-college,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,40,United-States,low
37,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
45,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,Black,40,United-States,high
21,Private,Bachelors,,Prof-specialty,Own-child,Asian-Pac-Islander,45,United-States,low
43,Self-emp-not-inc,,Married-civ-spouse,Exec-managerial,Husband,White,35,United-States,low
24,?,Some-college,Never-married,?,Unmarried,White,40,United-States,low
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,high
25,?,Assoc-acdm,Never-married,?,Own-child,White,80,Peru,low
41,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,55,United-States,
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,60,United-States,low
37,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
70,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,35,United-States,high
71,Private,Preschool,Widowed,Craft-repair,Unmarried,Other,10,United-States,low
36,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,50,?,high
52,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,40,United-States,high
26,Self-emp-inc,,Never-married,Exec-managerial,Own-child,White,80,United-States,low
33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,45,Portugal,low
49,Private,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,White,38,United-States,low
43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
55,Private,HS-grad,Divorced,Sales,Not-in-family,White,38,United-States,
17,Private,11th,Never-married,Sales,Wife,White,19,Poland,low
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,56,United-States,high
23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,40,United-States,low
40,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,31,United-States,low
38,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,60,United-States,high
18,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,30,United-States,low
47,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,,White,40,United-States,high
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
55,Private,,,Exec-managerial,Husband,Other,35,India,low
43,Private,Doctorate,,Machine-op-inspct,Wife,Black,40,,low
42,Private,Some-college,Separated,Transport-moving,Not-in-family,Black,40,,low
28,,Some-college,,Adm-clerical,Own-child,White,40,United-States,low
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,
52,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
72,?,Some-college,Widowed,?,Not-in-family,White,8,,low
22,Private,Some-college,Never-married,Sales,Own-child,White,20,Mexico,low
19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,35,United-States,low
24,Local-gov,HS-grad,Never-married,Tech-support,Not-in-family,White,40,Cuba,low
40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,40,United-States,low
30,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
17,Self-emp-inc,10th,Never-married,Other-service,Own-child,White,4,United-States,low
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,Japan,low
38,Federal-gov,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,40,United-States,low
23,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,40,Guatemala,
22,Private,Assoc-acdm,Never-married,Exec-managerial,,Asian-Pac-Islander,40,United-States,low
51,?,Some-college,Divorced,?,Not-in-family,Black,50,United-States,low
50,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,40,Philippines,high
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
39,Private,Bachelors,Separated,Adm-clerical,Wife,White,28,United-States,low
45,Private,12th,Married-civ-spouse,Sales,Husband,White,40,United-States,high
19,,HS-grad,Never-married,Other-service,,White,35,United-States,low
42,Private,Bachelors,Divorced,Sales,Not-in-family,,40,United-States,low
23,Private,HS-grad,Never-married,Craft-repair,Own-child,Other,20,,low
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
33,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,49,United-States,low
23,Private,Some-college,Never-married,Sales,Other-relative,White,25,Canada,low
41,,Bachelors,Married-civ-spouse,Sales,Husband,White,60,United-States,high
38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,42,United-States,high
24,Private,1st-4th,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,5,Vietnam,low
42,Private,9th,Separated,Craft-repair,Unmarried,Black,40,United-States,low
46,State-gov,Some-college,Never-married,Other-service,Own-child,Black,40,United-States,low
64,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,40,United-States,low
27,Private,12th,Never-married,Adm-clerical,,White,40,Poland,low
35,Private,,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
21,Private,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,40,,high
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Own-child,White,55,United-States,high
18,Private,12th,Never-married,Other-service,Other-relative,White,18,United-States,high
78,Self-emp-not-inc,HS-grad,,Farming-fishing,Husband,White,50,United-States,low
73,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,30,United-States,low
23,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,30,United-States,low
59,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
70,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,5,United-States,low
25,Private,Bachelors,Married-civ-spouse,Sales,,White,45,United-States,low
21,Private,Some-college,Never-married,,Own-child,White,40,United-States,
74,?,Assoc-voc,Married-civ-spouse,?,Husband,Black,32,United-States,low
23,Private,HS-grad,Never-married,,,White,40,United-States,low
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,55,United-States,low
29,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,50,United-States,high
25,Private,,Never-married,,Own-child,White,40,United-States,low
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,35,Italy,low
33,,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,40,United-States,low
17,Self-emp-not-inc,11th,Never-married,Farming-fishing,Unmarried,White,10,United-States,low
46,Private,,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
32,Private,10th,Married-civ-spouse,Exec-managerial,Wife,White,35,Trinadad&Tobago,low
20,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,40,Outlying-US(Guam-USVI-etc),low
56,?,Some-college,Divorced,?,Unmarried,White,50,United-States,high
37,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
47,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,40,United-States,low
27,,Assoc-voc,Never-married,Machine-op-inspct,Unmarried,White,45,United-States,low
53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,50,United-States,high
47,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,35,United-States,low
47,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,low
31,Private,Some-college,Married-civ-spouse,Sales,Husband,White,38,?,low
45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,42,United-States,low
48,Private,Some-college,Married-civ-spouse,Craft-repair,,,60,United-States,low
22,Private,11th,Divorced,Sales,Other-relative,White,25,United-States,low
61,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40,Canada,low
30,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,low
32,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,,60,Scotland,low
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,35,United-States,low
43,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40,Mexico,low
17,?,HS-grad,Never-married,Priv-house-serv,Own-child,White,40,India,low
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,,Husband,White,8,United-States,low
37,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,,40,United-States,low
25,Private,,Never-married,,Not-in-family,Other,45,United-States,low
44,Private,Masters,Divorced,Adm-clerical,Not-in-family,White,40,United-States,
40,Local-gov,Masters,Never-married,,Not-in-family,White,35,United-States,low
67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
33,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,55,United-States,high
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,48,Poland,high
25,?,Masters,Never-married,?,Not-in-family,White,35,Canada,low
31,Private,Assoc-acdm,,Craft-repair,Husband,White,40,United-States,high
22,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,20,United-States,low
39,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Wife,White,40,United-States,high
21,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,38,United-States,low
25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
50,Without-pay,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,White,40,United-States,low
34,State-gov,,Married-civ-spouse,Prof-specialty,,White,50,United-States,high
64,Private,HS-grad,Widowed,Other-service,Not-in-family,,38,United-States,low
21,,Some-college,Never-married,Transport-moving,Not-in-family,Other,40,United-States,low
63,Private,11th,Divorced,Other-service,Not-in-family,White,40,,low
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,35,United-States,low
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,40,United-States,low
60,Self-emp-not-inc,HS-grad,Divorced,Sales,,Black,55,United-States,low
24,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,65,United-States,low
24,Private,Some-college,Separated,Sales,Unmarried,White,45,United-States,low
19,?,HS-grad,Never-married,?,Other-relative,White,25,United-States,low
17,Private,11th,Never-married,Transport-moving,Own-child,White,15,United-States,low
24,Private,Assoc-acdm,Never-married,Sales,Own-child,White,25,United-States,low
45,Private,Assoc-acdm,Divorced,Transport-moving,Not-in-family,Black,55,United-States,low
17,?,12th,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
43,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,22,United-States,low
37,Private,HS-grad,Married-civ-spouse,,Husband,White,40,Germany,low
25,Private,Some-college,Never-married,Sales,Other-relative,White,40,United-States,low
47,Private,HS-grad,,Transport-moving,Husband,White,50,United-States,
41,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,45,United-States,low
44,?,Some-college,Married-civ-spouse,Sales,Husband,White,25,United-States,low
28,Private,Some-college,Divorced,Sales,Not-in-family,White,40,United-States,low
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,Germany,low
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,Other,43,United-States,high
33,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,50,United-States,
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,65,Honduras,low
28,Without-pay,Some-college,Never-married,Other-service,Unmarried,White,35,United-States,low
34,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,70,United-States,low
78,?,7th-8th,Married-civ-spouse,?,Husband,White,40,Portugal,
40,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Husband,White,45,United-States,high
35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,40,Hungary,low
22,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,20,India,low
51,Self-emp-not-inc,5th-6th,Married-civ-spouse,Sales,Husband,Other,45,United-States,low
54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50,Canada,high
47,,Bachelors,Married-civ-spouse,Prof-specialty,Husband,,40,Trinadad&Tobago,high
36,Private,,Divorced,Transport-moving,Not-in-family,White,40,United-States,low
22,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,40,United-States,low
24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40,United-States,
17,Private,10th,Never-married,Sales,Own-child,White,12,United-States,low
55,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,80,United-States,low
32,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
28,,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,10,United-States,high
35,Never-worked,Some-college,Widowed,Other-service,Husband,White,40,United-States,low
27,Private,Prof-school,Never-married,,Own-child,White,40,United-States,high
32,Private,Some-college,Never-married,Craft-repair,,White,38,United-States,low
40,Self-emp-not-inc,Assoc-acdm,Never-married,Prof-specialty,Own-child,,2,United-States,high
81,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,10,United-States,low
53,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,40,Hungary,low
67,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,24,United-States,high
55,,11th,Married-civ-spouse,Other-service,Husband,,30,,high
19,?,Some-college,Never-married,?,Own-child,White,40,,low
29,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,43,United-States,low
66,Private,Bachelors,Divorced,Prof-specialty,,White,8,Cuba,high
29,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Not-in-family,White,50,United-States,high
18,Self-emp-inc,HS-grad,Never-married,Transport-moving,Own-child,White,60,United-States,low
63,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,50,United-States,low
39,Self-emp-inc,Prof-school,Married-spouse-absent,Prof-specialty,Husband,,50,United-States,high
49,Private,,Divorced,Tech-support,Not-in-family,White,40,United-States,low
56,Self-emp-not-inc,Masters,,Exec-managerial,Husband,White,48,United-States,low
40,,7th-8th,Divorced,Sales,Unmarried,White,45,United-States,low
24,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,
60,State-gov,HS-grad,Married-civ-spouse,?,Husband,White,50,Peru,high
19,Private,Preschool,Never-married,Other-service,Own-child,White,12,United-States,low
