age,workclass,education-num,occupation,sex,capital-gain,capital-loss,hours-per-week,income
20,Private,4,Machine-op-inspct,Female,0,0,52,low
42,Self-emp-not-inc,10,Craft-repair,Male,0,0,45,low
49,Self-emp-inc,12,Craft-repair,Male,0,0,40,high
19,Private,9,Adm-clerical,Female,0,0,42,low
38,Self-emp-inc,13,Exec-managerial,Female,7298,0,40,high
31,Private,13,Prof-specialty,Male,0,0,60,low
51,State-gov,9,Prof-specialty,Male,0,0,60,high
61,Private,4,Sales,Male,0,0,50,high
21,?,9,?,Female,0,0,40,low
52,Private,10,Tech-support,Male,5013,0,40,low
40,Private,9,Handlers-cleaners,Male,0,1669,40,low
55,Private,10,Sales,Male,0,0,56,low
52,Private,13,Tech-support,Male,7688,0,38,high
37,Private,9,Adm-clerical,Male,0,0,38,low
47,?,9,?,Female,0,0,35,low
60,Private,9,Handlers-cleaners,Female,0,0,40,low
19,Private,11,Other-service,Male,0,0,16,low
20,Private,9,Adm-clerical,Male,0,0,40,low
64,Local-gov,9,Adm-clerical,Female,0,0,35,high
23,Private,6,Handlers-cleaners,Male,0,0,40,low
36,?,10,?,Female,0,0,25,low
18,Private,10,Other-service,Male,0,0,15,low
26,Private,13,Exec-managerial,Male,2463,0,35,low
28,Private,13,Prof-specialty,Female,0,0,40,low
24,?,10,?,Female,0,0,20,low
43,Private,11,Craft-repair,Male,0,0,40,low
45,Local-gov,13,Exec-managerial,Male,0,0,40,high
28,Private,10,Craft-repair,Male,0,0,50,low
45,Private,13,Prof-specialty,Female,5178,0,40,high
19,Private,10,Prof-specialty,Female,0,0,40,low
32,?,9,?,Male,0,0,24,low
34,Private,11,Transport-moving,Male,0,0,40,low
28,Private,10,Adm-clerical,Male,0,0,40,low
23,State-gov,8,Exec-managerial,Male,0,0,40,low
50,Private,9,Craft-repair,Male,0,1408,50,low
23,Private,10,Prof-specialty,Female,0,0,25,low
49,Private,13,Sales,Male,0,0,26,high
43,Private,9,Other-service,Female,0,0,35,low
26,Private,8,Transport-moving,Male,0,0,40,low
35,Local-gov,11,Protective-serv,Male,0,0,42,low
68,Private,9,Other-service,Female,0,0,48,low
54,Private,10,Sales,Female,0,0,20,low
34,Private,9,Machine-op-inspct,Male,0,0,45,low
25,Private,9,Sales,Female,0,0,35,low
45,Private,9,Transport-moving,Male,0,0,70,low
45,Self-emp-inc,10,Exec-managerial,Male,0,0,55,high
36,State-gov,5,Craft-repair,Male,0,0,40,low
32,Self-emp-inc,16,Prof-specialty,Male,0,0,77,low
26,Private,9,Adm-clerical,Female,0,0,30,low
69,Local-gov,6,Transport-moving,Male,0,0,25,low
40,Local-gov,14,Prof-specialty,Female,0,0,44,low
40,State-gov,14,Protective-serv,Male,0,0,40,high
18,State-gov,9,Adm-clerical,Male,0,0,15,low
38,Private,9,Craft-repair,Male,3325,0,40,low
50,Self-emp-not-inc,9,Farming-fishing,Male,0,2051,20,low
81,Private,15,Farming-fishing,Male,10605,0,2,high
56,Private,9,Prof-specialty,Male,0,0,40,low
26,State-gov,12,Adm-clerical,Female,0,0,8,low
50,Private,9,Craft-repair,Male,0,0,40,low
21,Private,9,Craft-repair,Male,0,0,20,low
18,Private,7,Prof-specialty,Male,0,0,40,low
51,State-gov,9,Exec-managerial,Male,0,0,40,low
69,Local-gov,9,Craft-repair,Male,1424,0,6,low
55,?,9,?,Male,0,0,20,low
63,Private,9,Adm-clerical,Female,0,0,40,low
52,Self-emp-not-inc,9,Farming-fishing,Male,0,0,25,low
44,Local-gov,14,Prof-specialty,Male,0,1876,42,low
43,Self-emp-not-inc,9,Farming-fishing,Male,0,0,30,low
56,Private,13,Exec-managerial,Male,4508,0,40,low
22,Private,10,Adm-clerical,Female,0,0,35,low
32,Private,10,Exec-managerial,Female,0,0,42,low
59,State-gov,16,Prof-specialty,Male,25236,0,45,high
18,Private,9,Sales,Female,0,0,20,low
62,Private,6,Machine-op-inspct,Male,0,0,40,low
26,Private,10,Protective-serv,Male,0,0,40,low
55,Federal-gov,9,Exec-managerial,Male,0,0,40,low
30,Private,13,Craft-repair,Male,0,0,36,high
55,Private,9,Exec-managerial,Male,0,0,54,low
27,Local-gov,13,Prof-specialty,Female,0,0,35,low
50,Self-emp-not-inc,9,Prof-specialty,Female,0,0,60,low
60,Private,9,Protective-serv,Male,0,0,40,low
41,Self-emp-inc,13,Prof-specialty,Male,0,0,50,low
30,Private,10,Machine-op-inspct,Male,0,0,40,high
37,Private,9,Adm-clerical,Female,0,0,35,low
55,Private,9,Exec-managerial,Male,0,0,60,high
59,Private,15,Prof-specialty,Male,99999,0,40,high
22,Private,10,Protective-serv,Female,0,0,20,low
48,Private,13,Prof-specialty,Female,0,0,45,low
20,Private,9,Sales,Female,0,0,30,low
18,Private,9,Farming-fishing,Male,0,0,40,low
33,Private,9,Machine-op-inspct,Female,0,0,40,low
57,Self-emp-inc,9,Craft-repair,Male,0,0,40,high
21,Private,10,Other-service,Male,0,0,40,low
31,Private,10,Exec-managerial,Male,0,0,40,low
42,Private,12,Sales,Male,0,0,45,low
60,Local-gov,10,Adm-clerical,Female,0,0,35,low
53,Federal-gov,13,Adm-clerical,Male,0,0,40,low
28,Self-emp-inc,10,Exec-managerial,Male,0,0,70,low
65,Private,10,Other-service,Female,0,0,15,low
68,Local-gov,15,Prof-specialty,Male,6418,0,35,high
35,Private,13,Other-service,Female,0,0,32,low
44,Private,9,Machine-op-inspct,Female,0,0,56,low
42,Private,9,Transport-moving,Male,0,0,40,low
42,Private,13,Prof-specialty,Male,5013,0,40,low
48,Local-gov,9,Other-service,Female,0,0,35,low
48,State-gov,9,Adm-clerical,Female,0,0,40,high
45,Federal-gov,13,Prof-specialty,Male,0,0,40,high
53,Self-emp-inc,6,Exec-managerial,Male,0,0,60,low
60,Private,13,Prof-specialty,Male,0,0,35,low
49,State-gov,10,Protective-serv,Male,0,0,40,low
40,Private,13,Prof-specialty,Female,0,0,45,low
29,Self-emp-not-inc,9,Craft-repair,Male,0,0,50,high
44,Private,10,Transport-moving,Male,0,0,40,low
70,Private,14,Sales,Male,9386,0,4,high
50,Private,9,Transport-moving,Male,0,0,40,low
49,Private,11,Prof-specialty,Female,0,0,40,low
27,Private,9,Craft-repair,Male,0,0,40,low
18,?,9,?,Male,4508,0,40,low
36,Private,13,Exec-managerial,Male,0,0,50,low
67,Private,9,Transport-moving,Male,0,0,60,low
35,Private,11,Transport-moving,Male,0,0,99,low
33,Private,9,Adm-clerical,Male,0,0,40,low
31,Private,9,Craft-repair,Male,0,0,40,high
38,Self-emp-not-inc,15,Prof-specialty,Male,0,2824,45,high
51,Self-emp-inc,9,Protective-serv,Male,0,0,81,low
29,Private,14,Exec-managerial,Male,0,0,40,high
39,Private,9,Exec-managerial,Male,7688,0,45,high
34,Private,9,Machine-op-inspct,Male,0,0,40,low
18,Private,7,Other-service,Female,0,0,22,low
36,Self-emp-inc,10,Sales,Male,0,0,60,high
52,Federal-gov,13,Exec-managerial,Male,0,0,45,high
57,Private,9,Adm-clerical,Female,0,0,40,low
31,Private,13,Sales,Male,0,0,40,high
28,Self-emp-not-inc,9,Craft-repair,Male,0,0,40,high
37,Self-emp-not-inc,9,Transport-moving,Male,0,0,30,low
17,?,4,?,Female,0,0,15,low
31,Private,13,Prof-specialty,Male,7688,0,40,high
56,Private,9,Adm-clerical,Female,0,0,37,high
39,?,7,?,Female,0,0,40,low
34,Private,10,Exec-managerial,Male,0,1590,40,low
71,Private,7,Priv-house-serv,Female,0,0,75,low
43,Private,10,Craft-repair,Male,0,0,40,high
35,Private,9,Transport-moving,Male,0,0,50,high
46,Federal-gov,13,Exec-managerial,Male,7688,0,40,high
58,Private,13,Sales,Male,0,1902,70,high
37,Private,9,Exec-managerial,Male,0,0,55,low
52,Private,14,Prof-specialty,Male,0,0,40,low
43,Private,13,Adm-clerical,Male,0,0,40,high
46,Private,7,Handlers-cleaners,Male,0,0,45,high
38,Private,14,Prof-specialty,Male,0,0,25,low
62,Self-emp-inc,14,Sales,Male,0,0,45,high
25,Private,12,Craft-repair,Male,3103,0,45,high
17,Private,6,Other-service,Male,0,0,15,low
28,Local-gov,14,Prof-specialty,Male,0,0,40,low
31,Private,12,Exec-managerial,Male,0,0,40,low
35,Local-gov,10,Adm-clerical,Female,0,0,40,low
19,Private,9,Adm-clerical,Female,0,0,20,low
47,Private,13,Sales,Male,0,0,45,low
31,Private,13,Craft-repair,Male,0,0,40,high
58,Private,4,Farming-fishing,Male,0,0,50,low
20,Private,9,Adm-clerical,Female,0,0,40,low
46,Local-gov,9,Transport-moving,Male,0,0,40,low
38,Private,10,Sales,Female,0,0,40,low
52,Self-emp-not-inc,10,Sales,Male,0,0,45,low
44,Private,14,Exec-managerial,Male,0,2559,40,high
61,Private,9,Exec-managerial,Male,0,0,50,high
76,Private,13,Adm-clerical,Male,5556,0,13,high
50,Private,9,Exec-managerial,Male,0,0,50,high
35,Private,13,Adm-clerical,Male,0,0,40,high
64,State-gov,16,Prof-specialty,Female,4787,0,40,high
40,Private,9,Handlers-cleaners,Male,0,0,40,low
25,Private,9,Craft-repair,Male,0,0,40,low
42,Private,7,Other-service,Female,0,0,40,low
33,Private,10,Exec-managerial,Female,0,0,40,low
37,Local-gov,12,Other-service,Female,0,0,50,low
67,Self-emp-not-inc,6,Farming-fishing,Male,2414,0,80,low
41,Local-gov,11,Craft-repair,Female,0,0,45,low
27,Federal-gov,13,Transport-moving,Male,0,0,35,low
43,Self-emp-inc,9,Sales,Male,0,0,68,high
29,Private,13,Exec-managerial,Male,0,0,35,low
61,Local-gov,13,Prof-specialty,Female,0,0,30,low
32,Private,9,Adm-clerical,Female,0,0,40,low
20,Private,10,Adm-clerical,Female,0,0,35,low
22,Private,10,Protective-serv,Male,0,0,40,low
18,?,10,?,Female,0,1602,20,low
38,Private,12,Other-service,Female,0,0,30,low
22,Private,10,Adm-clerical,Male,0,0,40,low
23,?,13,?,Male,0,0,35,low
20,Private,7,Other-service,Male,0,0,25,low
36,Private,9,Craft-repair,Male,0,0,40,low
37,Private,5,Other-service,Female,0,0,40,low
64,Private,9,Other-service,Male,0,0,28,low
23,Private,10,Farming-fishing,Male,0,0,35,low
31,Private,10,Machine-op-inspct,Female,0,0,25,low
38,Private,9,Craft-repair,Male,0,0,28,low
23,Local-gov,7,Handlers-cleaners,Male,0,0,40,low
41,Private,9,Transport-moving,Male,0,1977,50,high
33,?,10,?,Male,0,0,40,low
59,Private,9,Handlers-cleaners,Male,0,0,40,high
44,Private,13,Tech-support,Male,5178,0,40,high
22,Self-emp-not-inc,10,Craft-repair,Male,0,0,48,low
27,Private,13,Tech-support,Female,0,0,40,high
24,Private,13,Sales,Male,0,0,45,low
21,Private,9,Adm-clerical,Female,0,0,25,low
51,Private,8,Machine-op-inspct,Male,0,1564,40,high
18,Private,6,Other-service,Female,0,0,30,low
41,Private,4,Craft-repair,Male,0,0,40,low
31,Private,10,Handlers-cleaners,Male,0,0,40,low
43,Private,9,Sales,Male,7688,0,60,high
19,Private,10,Adm-clerical,Female,0,0,20,low
28,State-gov,13,Prof-specialty,Female,0,0,37,low
23,Private,10,Other-service,Male,0,0,40,low
17,Private,6,Sales,Female,0,0,12,low
37,Private,9,Sales,Female,0,0,40,low
20,State-gov,10,Adm-clerical,Female,0,0,10,low
19,Private,8,Other-service,Male,0,1602,20,low
43,Private,13,Exec-managerial,Male,0,0,60,high
55,Private,10,Tech-support,Male,0,0,40,low
32,Private,11,Adm-clerical,Female,0,0,40,low
37,Private,10,Craft-repair,Male,0,0,45,low
33,Self-emp-not-inc,12,Sales,Male,0,0,60,low
32,Private,9,Machine-op-inspct,Male,0,0,40,low
18,Private,8,Handlers-cleaners,Male,0,0,20,low
23,?,9,?,Female,0,0,40,low
47,Private,11,Prof-specialty,Male,0,0,40,high
39,Self-emp-not-inc,10,Craft-repair,Male,0,0,40,low
36,Private,9,Machine-op-inspct,Male,0,0,50,low
37,Private,15,Prof-specialty,Male,0,0,50,high
57,Private,9,Exec-managerial,Male,0,0,60,low
42,Private,11,Craft-repair,Male,0,0,40,high
33,Private,9,Craft-repair,Male,0,0,40,low
31,Private,12,Prof-specialty,Male,0,0,3,low
48,Private,14,Exec-managerial,Male,0,0,60,high
52,Private,7,Craft-repair,Male,0,0,40,high
46,Private,13,Adm-clerical,Male,0,0,45,high
59,Private,10,Adm-clerical,Female,0,0,14,high
29,Federal-gov,10,Armed-Forces,Male,0,0,60,low
32,Private,9,Protective-serv,Male,0,0,90,low
50,Private,9,Handlers-cleaners,Male,0,0,45,low
47,Private,15,Exec-managerial,Male,99999,0,40,high
31,Private,9,Sales,Male,0,0,40,low
24,Private,13,Exec-managerial,Male,0,0,42,low
31,Private,9,Sales,Female,0,0,40,low
46,Local-gov,14,Prof-specialty,Female,0,1876,60,low
52,Self-emp-inc,9,Exec-managerial,Male,0,0,38,low
35,Private,9,Machine-op-inspct,Female,0,0,40,low
35,Self-emp-not-inc,10,Farming-fishing,Male,0,0,60,low
25,Private,9,Machine-op-inspct,Male,0,1590,40,low
29,Private,10,Adm-clerical,Female,0,0,40,high
22,?,13,?,Female,0,0,40,low
49,Private,14,Exec-managerial,Female,0,0,75,low
23,Private,10,Other-service,Male,0,0,20,low
55,Private,9,Other-service,Male,0,0,40,low
57,Self-emp-not-inc,9,Other-service,Male,0,0,60,low
22,Private,7,Sales,Male,0,0,50,low
41,Private,16,Prof-specialty,Male,0,2051,60,low
48,Self-emp-not-inc,16,Prof-specialty,Male,0,1902,60,high
62,?,14,?,Male,0,0,30,high
48,Private,9,Adm-clerical,Female,0,0,16,low
28,Self-emp-not-inc,9,Sales,Male,0,0,50,high
38,Private,15,Prof-specialty,Male,0,0,60,low
46,Private,14,Tech-support,Male,0,0,40,high
45,State-gov,13,Adm-clerical,Male,7688,0,40,high
56,Private,3,Machine-op-inspct,Female,0,0,40,low
24,Private,10,Exec-managerial,Male,0,0,25,low
59,State-gov,10,Exec-managerial,Male,0,2179,40,low
18,Private,7,Other-service,Male,0,0,20,low
27,Private,10,Other-service,Male,0,0,38,low
45,Private,9,Machine-op-inspct,Male,0,0,45,high
41,Private,10,Sales,Male,0,0,50,low
21,Private,12,Other-service,Male,0,0,15,low
47,Self-emp-not-inc,9,Craft-repair,Male,0,0,40,high
24,Federal-gov,9,Prof-specialty,Female,0,0,40,low
41,Local-gov,10,Transport-moving,Female,0,0,25,low
20,State-gov,10,Adm-clerical,Female,0,0,10,low
82,Self-emp-not-inc,4,Exec-managerial,Male,0,0,40,low
70,Private,10,Tech-support,Male,0,0,40,low
55,Self-emp-inc,9,Exec-managerial,Male,0,0,80,low
42,Private,13,Prof-specialty,Male,0,0,40,low
66,Self-emp-inc,4,Craft-repair,Male,0,0,40,high
47,Private,10,Adm-clerical,Male,0,0,44,high
53,Private,13,Machine-op-inspct,Female,0,0,40,low
32,State-gov,13,Protective-serv,Male,0,1887,45,high
55,Private,9,Handlers-cleaners,Male,0,0,40,low
40,Private,12,Exec-managerial,Male,0,0,50,high
33,Private,6,Handlers-cleaners,Male,0,0,40,low
43,Private,10,Sales,Male,0,0,35,low
45,Private,9,Craft-repair,Female,0,0,40,low
24,State-gov,13,Prof-specialty,Female,0,0,20,low
56,Self-emp-not-inc,9,Exec-managerial,Male,0,0,70,low
24,Private,10,Sales,Male,0,0,64,low
46,Private,10,Sales,Female,0,0,40,low
36,Private,9,Craft-repair,Male,0,0,40,low
49,Private,10,Adm-clerical,Female,0,0,40,low
27,Private,10,Handlers-cleaners,Male,0,0,40,low
28,Self-emp-not-inc,11,Farming-fishing,Male,10520,0,45,high
19,?,10,?,Male,0,0,20,low
21,Private,10,Prof-specialty,Female,0,0,10,low
72,Private,3,Other-service,Male,0,0,36,low
42,Self-emp-not-inc,10,Farming-fishing,Male,0,0,60,low
44,Private,14,Exec-managerial,Male,0,0,48,low
19,Private,6,Other-service,Female,0,0,40,low
35,Private,10,Other-service,Female,0,0,25,low
46,Private,13,Exec-managerial,Male,0,0,50,high
19,Private,9,Other-service,Female,0,0,32,low
25,Private,13,Other-service,Female,0,0,20,low
55,Private,12,Tech-support,Male,0,0,25,low
56,Private,5,Craft-repair,Male,0,0,40,low
40,Federal-gov,13,Prof-specialty,Male,7688,0,66,high
40,Private,9,Sales,Female,0,0,30,low
43,Private,13,Prof-specialty,Female,0,0,43,high
49,Private,7,Priv-house-serv,Female,0,0,40,low
33,Private,11,Exec-managerial,Male,0,0,55,high
47,Self-emp-inc,10,Craft-repair,Male,0,0,40,low
18,Private,10,Sales,Female,0,0,15,low
32,Self-emp-inc,9,Craft-repair,Male,0,0,40,high
28,Private,9,Machine-op-inspct,Male,0,0,45,low
32,Private,5,Other-service,Female,0,0,23,low
55,Private,14,Exec-managerial,Female,0,0,50,low
19,Private,9,Sales,Male,0,0,50,low
24,Private,13,Sales,Male,0,0,40,low
18,Private,7,Other-service,Male,1055,0,20,low
42,Private,10,Handlers-cleaners,Male,0,0,38,low
56,Private,9,Craft-repair,Male,0,0,40,low
37,Self-emp-not-inc,13,Transport-moving,Male,0,0,50,low
23,Private,9,Craft-repair,Male,0,0,40,low
24,Private,7,Adm-clerical,Female,0,0,40,low
25,Self-emp-not-inc,9,Craft-repair,Male,0,0,40,low
21,Private,9,Machine-op-inspct,Male,0,0,40,low
27,Private,9,Tech-support,Female,0,0,40,low
42,?,14,?,Male,0,0,50,low
19,Private,9,Handlers-cleaners,Male,0,0,16,low
61,Private,13,Exec-managerial,Male,0,0,40,low
47,?,11,?,Male,0,0,40,low
25,Self-emp-not-inc,9,Craft-repair,Male,0,0,40,low
28,Private,10,Adm-clerical,Female,0,0,30,low
49,Private,7,Other-service,Female,0,0,6,low
43,Private,12,Tech-support,Male,0,0,40,low
69,Private,12,Adm-clerical,Female,2964,0,6,low
21,Private,4,Farming-fishing,Male,0,0,36,low
38,Private,9,Transport-moving,Female,0,0,40,low
30,Private,10,Craft-repair,Male,0,0,40,low
54,Private,13,Prof-specialty,Male,0,1977,40,high
21,Private,10,Adm-clerical,Female,0,0,28,low
48,Local-gov,14,Prof-specialty,Male,0,0,40,high
42,Private,12,Exec-managerial,Male,0,0,40,high
17,Private,6,Other-service,Female,0,1602,12,low
31,Private,9,Craft-repair,Male,0,0,40,low
29,Private,10,Adm-clerical,Female,0,0,50,low
28,Private,6,Handlers-cleaners,Male,0,0,40,low
41,Self-emp-not-inc,9,Sales,Male,3674,0,45,low
31,Private,6,Craft-repair,Male,0,0,40,low
38,Private,12,Adm-clerical,Female,0,0,40,high
32,Private,13,Adm-clerical,Male,0,0,55,low
27,Private,9,Transport-moving,Male,0,0,60,low
31,Self-emp-not-inc,4,Prof-specialty,Male,0,0,60,low
25,Private,10,Adm-clerical,Male,0,0,15,low
68,Private,9,Handlers-cleaners,Male,0,0,45,high
38,Private,13,Exec-managerial,Male,6849,0,60,low
28,Private,9,Handlers-cleaners,Male,0,0,30,low
17,?,9,?,Male,0,0,14,low
18,Private,9,Adm-clerical,Female,0,0,25,low
60,Self-emp-not-inc,9,Farming-fishing,Male,0,0,65,high
52,Private,9,Transport-moving,Male,0,0,40,low
34,Private,14,Sales,Male,0,0,60,high
71,?,9,?,Male,0,0,70,low
38,Private,9,Machine-op-inspct,Male,0,0,48,high
44,Private,9,Sales,Female,0,0,40,low
35,Private,13,Exec-managerial,Male,0,1876,55,low
36,Private,10,Machine-op-inspct,Male,0,0,44,high
45,Private,14,Exec-managerial,Female,0,1408,40,low
29,Private,13,Prof-specialty,Female,14344,0,40,high
19,Private,10,Adm-clerical,Female,0,0,25,low
40,Private,13,Prof-specialty,Male,4650,0,40,low
23,Private,13,Sales,Male,0,0,55,low
59,Private,7,Machine-op-inspct,Male,0,0,40,low
21,Private,9,Handlers-cleaners,Female,0,0,40,low
31,Private,11,Adm-clerical,Female,0,0,40,low
35,Private,14,Prof-specialty,Male,0,0,45,high
38,Private,10,Sales,Female,0,0,40,low
24,Private,14,Prof-specialty,Female,0,0,45,low
33,Private,9,Craft-repair,Male,0,0,40,low
62,Self-emp-inc,13,Farming-fishing,Male,0,2415,60,high
24,Private,13,Exec-managerial,Female,0,0,40,low
50,Self-emp-not-inc,9,Sales,Male,0,0,50,low
41,?,3,?,Male,0,0,40,low
25,Private,13,Adm-clerical,Female,0,0,40,low
22,Private,10,Prof-specialty,Male,0,0,45,low
31,Federal-gov,9,Tech-support,Male,0,0,40,low
42,Private,9,Prof-specialty,Female,0,0,40,low
23,Private,9,Craft-repair,Male,0,0,40,low
18,Private,8,Adm-clerical,Female,0,0,30,low
52,Private,9,Transport-moving,Female,0,0,40,low
38,Self-emp-not-inc,9,Craft-repair,Male,0,0,80,low
30,Private,9,Other-service,Female,0,0,40,low
57,Private,9,Transport-moving,Male,0,0,45,low
64,?,7,?,Female,3674,0,35,low
23,Private,10,Other-service,Female,0,0,40,low
46,Self-emp-inc,9,Exec-managerial,Female,15024,0,40,high
47,Private,14,Prof-specialty,Male,0,0,40,high
31,Private,9,Transport-moving,Male,0,0,50,low
35,Self-emp-inc,9,Craft-repair,Male,0,1485,40,low
30,Private,13,Adm-clerical,Female,0,0,40,low
49,?,9,?,Female,0,0,80,low
28,Self-emp-not-inc,13,Exec-managerial,Male,0,0,50,low
36,Private,9,Craft-repair,Male,0,0,40,high
39,Local-gov,9,Exec-managerial,Male,0,0,40,low
24,Local-gov,13,Prof-specialty,Female,0,0,40,low
29,Private,9,Adm-clerical,Female,2829,0,40,low
20,Private,9,Exec-managerial,Female,0,0,40,low
27,Federal-gov,9,Handlers-cleaners,Male,0,0,40,low
21,Local-gov,9,Other-service,Female,0,0,22,low
25,Private,13,Prof-specialty,Male,0,0,60,low
31,Private,9,Adm-clerical,Male,0,0,45,low
61,Private,9,Machine-op-inspct,Male,0,0,40,low
41,Private,9,Craft-repair,Male,0,0,45,low
24,Private,11,Sales,Male,0,0,30,low
32,Self-emp-not-inc,7,Craft-repair,Male,0,0,50,low
18,?,9,?,Female,0,0,20,low
18,Private,7,Sales,Female,0,0,25,low
65,Self-emp-not-inc,14,Prof-specialty,Female,7978,0,40,low
37,Local-gov,9,Protective-serv,Male,0,0,54,high
21,Local-gov,10,Other-service,Female,0,0,32,low
24,Private,10,Adm-clerical,Female,0,0,40,low
45,Local-gov,15,Prof-specialty,Female,0,1726,40,low
50,Private,14,Exec-managerial,Male,0,0,55,high
18,?,9,?,Male,0,0,10,low
26,Private,13,Prof-specialty,Female,0,0,20,low
39,Private,6,Handlers-cleaners,Male,0,0,40,low
55,?,9,?,Female,0,0,40,low
36,Private,13,Exec-managerial,Female,0,0,40,low
36,Private,9,Craft-repair,Male,0,0,40,low
40,Private,9,Handlers-cleaners,Male,0,0,40,low
24,Local-gov,9,Other-service,Female,0,0,20,low
34,Self-emp-inc,12,Adm-clerical,Female,0,0,36,low
67,Self-emp-inc,14,Sales,Male,0,0,48,high
35,State-gov,9,Tech-support,Male,0,0,40,low
30,Self-emp-not-inc,10,Exec-managerial,Male,0,0,40,low
22,Private,7,Craft-repair,Male,0,0,40,low
22,Local-gov,10,Adm-clerical,Female,0,0,40,low
47,Private,9,Craft-repair,Male,0,0,40,high
25,Private,13,Tech-support,Male,0,0,40,low
65,Private,13,Other-service,Male,0,0,20,low
51,Private,13,Adm-clerical,Male,0,0,50,low
23,Private,10,Tech-support,Female,0,0,40,low
37,Private,13,Adm-clerical,Female,0,0,40,low
20,Federal-gov,10,Adm-clerical,Female,0,0,40,low
71,Private,5,Priv-house-serv,Female,0,0,6,low
25,Private,9,Handlers-cleaners,Male,0,0,60,low
51,Self-emp-not-inc,9,Craft-repair,Male,0,0,70,low
33,Private,10,Exec-managerial,Male,0,0,45,low
18,Private,8,Handlers-cleaners,Male,0,0,18,low
53,Self-emp-inc,13,Sales,Male,0,0,45,high
53,State-gov,14,Adm-clerical,Female,0,0,40,low
34,Private,3,Machine-op-inspct,Male,0,0,40,low
27,Self-emp-not-inc,10,Exec-managerial,Male,0,0,45,high
50,Private,12,Craft-repair,Male,0,0,45,low
26,Private,9,Exec-managerial,Male,3942,0,45,low
26,Private,9,Other-service,Male,0,0,50,low
66,Self-emp-not-inc,15,Prof-specialty,Male,0,0,50,low
65,?,4,?,Male,0,0,20,low
37,Private,6,Transport-moving,Male,0,0,35,low
55,Private,13,Exec-managerial,Female,0,1876,40,low
19,Private,10,Other-service,Male,0,0,20,low
48,?,6,?,Female,0,0,35,low
31,Private,9,Craft-repair,Male,0,0,43,high
37,Federal-gov,9,Tech-support,Female,0,0,40,low
33,Private,9,Exec-managerial,Male,5013,0,40,low
43,State-gov,13,Adm-clerical,Male,0,0,40,high
29,Private,9,Craft-repair,Male,0,0,40,low
